strategy,date,event_hour,slot_j,slot_label,old_kwh,new_kwh,delta_kwh,legal
D,2025-01-05,18,124,20:50-21:00,449.64779797432686,524.5413814814814,74.89358350715452,True
D,2025-01-06,6,36,6:10-6:20,112.86724444444451,112.90393055555569,0.03668611111118025,True
D,2025-01-06,6,37,6:20-6:30,581.9870201965471,931.2702925925926,349.2832723960455,True
D,2025-01-06,6,38,6:30-6:40,51.96743888888898,885.4108305555555,833.4433916666666,True
D,2025-01-06,6,39,6:40-6:50,871.3688833333333,871.5156277777778,0.14674444444449364,True
D,2025-01-06,6,40,6:50-7:00,868.7030370370371,868.8864675925927,0.1834305555555602,True
D,2025-01-06,6,41,7:0-7:10,873.0736277777777,873.2937444444443,0.22011666666662677,True
D,2025-01-06,6,42,7:10-7:20,882.099488888889,945.4973203189313,63.39783143004229,True
D,2025-01-06,6,43,7:20-7:30,852.6455944444447,1689.1700555555558,836.5244611111111,True
D,2025-01-06,6,44,7:30-7:40,1590.7689074074074,1595.4455407407409,4.676633333333484,True
D,2025-01-06,6,45,7:40-7:50,1469.6129499999997,1475.7750888888886,6.162138888888876,True
D,2025-01-06,6,46,7:50-8:00,702.7834129629628,710.4310574074071,7.647644444444381,True
D,2025-01-06,6,47,8:00-8:10,50.437149999999974,59.57029999999986,9.133149999999887,True
D,2025-01-06,6,48,8:10-8:20,37.21874629629622,54.05474074074061,16.835994444444395,True
D,2025-01-06,6,57,9:40-9:50,0.0,116.49557204840102,116.49557204840102,True
D,2025-01-06,6,64,10:50-11:00,136.13954537037012,254.04457870370356,117.90503333333345,True
D,2025-01-06,6,66,11:10-11:20,938.940249074074,1042.2596907407408,103.31944166666676,True
D,2025-01-06,6,69,11:40-11:50,937.6510814814814,971.6425898148116,33.991508333330216,True
D,2025-01-06,6,70,11:50-12:00,935.6245990740739,1015.9936074074072,80.36900833333334,True
D,2025-01-06,6,71,12:00-12:10,884.9237666666666,959.5551666666667,74.6314000000001,True
D,2025-01-06,6,72,12:10-12:20,815.0293037037037,893.0814064814815,78.0521027777778,True
D,2025-01-06,6,73,12:20-12:30,815.6914592592594,897.1642648148152,81.47280555555574,True
D,2025-01-06,6,74,12:30-12:40,863.499283333333,948.3927916666664,84.89350833333344,True
D,2025-01-06,6,75,12:40-12:50,850.6572129629626,938.9714240740736,88.31421111111104,True
D,2025-01-06,6,89,15:00-15:10,1478.1551796296296,1343.6627962962964,-134.49238333333324,True
D,2025-01-06,6,90,15:10-15:20,1503.386673148148,1374.3179842592592,-129.0686888888888,True
D,2025-01-06,6,91,15:20-15:30,1493.532974074074,1369.8879796296296,-123.64499444444436,True
D,2025-01-06,6,92,15:30-15:40,1483.5415638888885,1365.3202638888886,-118.22129999999993,True
D,2025-01-06,12,71,12:00-12:10,959.5551666666667,979.36675,19.811583333333374,True
D,2025-01-06,12,72,12:10-12:20,893.0814064814815,903.3150092592593,10.233602777777833,True
D,2025-01-06,12,73,12:20-12:30,897.1642648148152,897.8198870370373,0.6556222222221777,True
D,2025-01-06,12,74,12:30-12:40,948.3927916666664,939.470433333333,-8.922358333333477,True
D,2025-01-06,12,75,12:40-12:50,938.9714240740736,920.4710851851848,-18.50033888888879,True
D,2025-01-06,12,76,12:50-13:00,856.1997296296295,919.856324074074,63.65659444444452,True
D,2025-01-06,12,77,13:00-13:10,66.3159574074074,105.67940740741584,39.36345000000844,True
D,2025-01-06,12,89,15:00-15:10,1343.6627962962964,1345.4789796296297,1.8161833333333561,True
D,2025-01-06,12,90,15:10-15:20,1374.3179842592592,1376.397512037037,2.0795277777776846,True
D,2025-01-06,12,91,15:20-15:30,1369.8879796296296,1372.2308518518516,2.342872222222013,True
D,2025-01-06,12,92,15:30-15:40,1365.3202638888886,1367.9264805555554,2.6062166666667963,True
D,2025-01-06,18,107,18:00-18:10,390.9920370370371,757.0807333333333,366.08869629629623,True
D,2025-01-06,18,108,18:10-18:20,414.4465518518518,414.4612185185185,0.014666666666698802,True
D,2025-01-06,18,109,18:20-18:30,445.3958166666667,709.9512981481482,264.55548148148154,True
D,2025-01-06,18,110,18:30-18:40,442.822962962963,442.83176296296284,0.008799999999837382,True
D,2025-01-06,18,111,18:40-18:50,411.8878851851852,605.5394518518438,193.65156666665854,True
D,2025-01-07,6,36,6:10-6:20,130.47701203703718,130.52436759259274,0.04735555555555493,True
D,2025-01-07,6,37,6:20-6:30,960.8492037037039,960.943914814815,0.09471111111110986,True
D,2025-01-07,6,38,6:30-6:40,326.05151464099185,927.3692268518519,601.31771221086,True
D,2025-01-07,6,39,6:40-6:50,914.6055277777778,914.79495,0.18942222222221972,True
D,2025-01-07,6,40,6:50-7:00,912.8971620370371,913.1339398148149,0.23677777777777465,True
D,2025-01-07,6,41,7:0-7:10,901.6662185185185,901.9503518518518,0.2841333333333296,True
D,2025-01-07,6,42,7:10-7:20,860.4553814814816,861.412214814815,0.9568333333334067,True
D,2025-01-07,6,43,7:20-7:30,828.4914759259259,1209.0782635802452,380.5867876543193,True
D,2025-01-07,6,44,7:30-7:40,1596.3015203703706,1598.603753703704,2.3022333333333336,True
D,2025-01-07,6,45,7:40-7:50,1446.4496129629626,1449.424546296296,2.9749333333334107,True
D,2025-01-07,6,46,7:50-8:00,675.6035777777778,679.251211111111,3.6476333333332605,True
D,2025-01-07,6,47,8:00-8:10,69.96052592592582,74.28085925925916,4.320333333333338,True
D,2025-01-07,6,48,8:10-8:20,67.58764722222213,78.55834166666659,10.970694444444462,True
D,2025-01-07,6,57,9:40-9:50,0.0,419.7874685185185,419.7874685185185,True
D,2025-01-07,6,62,10:30-10:40,0.0,33.216760937288996,33.216760937288996,True
D,2025-01-07,6,64,10:50-11:00,171.73656018518489,301.81652407407375,130.07996388888887,True
D,2025-01-07,6,65,11:00-11:10,988.4562351851847,1119.2605018518516,130.80426666666688,True
D,2025-01-07,6,66,11:10-11:20,951.9390314814814,1093.3738092592591,141.43477777777775,True
D,2025-01-07,6,67,11:20-11:30,924.5769611111114,1076.6422500000003,152.06528888888897,True
D,2025-01-07,6,68,11:30-11:40,935.9559240740739,1098.6517240740739,162.69579999999996,True
D,2025-01-07,6,69,11:40-11:50,972.4402685185183,1145.7665796296296,173.3263111111113,True
D,2025-01-07,6,70,11:50-12:00,967.8072444444443,1151.7640666666666,183.95682222222229,True
D,2025-01-07,6,71,12:00-12:10,893.7412148148147,1088.328548148148,194.58733333333328,True
D,2025-01-07,6,72,12:10-12:20,807.8940842592592,1017.9406814814815,210.04659722222232,True
D,2025-01-07,6,73,12:20-12:30,834.113862962963,1059.6197240740742,225.50586111111113,True
D,2025-01-07,6,74,12:30-12:40,918.7420305555551,1159.7071555555551,240.96512500000006,True
D,2025-01-07,6,75,12:40-12:50,888.3487666666663,1144.7731555555551,256.42438888888887,True
D,2025-01-07,6,76,12:50-13:00,880.1661509259259,1152.0498037037037,271.8836527777778,True
D,2025-01-07,6,77,13:00-13:10,100.85122592592609,388.1941425925927,287.3429166666666,True
D,2025-01-07,6,78,13:10-13:20,0.0,414.5046092592594,414.5046092592594,True
D,2025-01-07,6,79,13:20-13:30,0.0,403.88936111111127,403.88936111111127,True
D,2025-01-07,6,80,13:30-13:40,0.0,408.4727462962968,408.4727462962968,True
D,2025-01-07,6,81,13:40-13:50,0.0,478.29877407407434,478.29877407407434,True
D,2025-01-07,6,89,15:00-15:10,1422.498009259259,1498.8456592592593,76.34765000000016,True
D,2025-01-07,6,90,15:10-15:20,1461.2785046296294,1532.235051851852,70.95654722222253,True
D,2025-01-07,6,91,15:20-15:30,1436.4550833333337,1502.0205277777782,65.56544444444444,True
D,2025-01-07,6,92,15:30-15:40,1415.0140935185182,1475.188435185185,60.174341666666805,True
D,2025-01-07,6,93,15:40-15:50,1139.3155236499235,1594.8473611111112,455.5318374611877,True
D,2025-01-07,6,94,15:50-16:00,764.3010009259258,1121.9399006046567,357.6388996787309,True
D,2025-01-07,6,95,16:00-16:10,741.5427703703704,785.5438037037037,44.00103333333334,True
D,2025-01-07,6,96,16:10-16:20,807.7539388888889,844.5163166666666,36.762377777777715,True
D,2025-01-07,6,97,16:20-16:30,876.1326203703707,905.6563425925928,29.52372222222209,True
D,2025-01-07,6,98,16:30-16:40,909.9645666666664,932.2496333333331,22.285066666666694,True
D,2025-01-07,6,99,16:40-16:50,967.6837592592592,982.7301703703704,15.046411111111183,True
D,2025-01-07,6,100,16:50-17:00,1020.2012648148151,1028.0090203703708,7.807755555555673,True
D,2025-01-07,6,101,17:00-17:10,1040.8903444444445,1041.4594444444444,0.5690999999999349,True
D,2025-01-07,6,102,17:10-17:20,1029.9304055555556,1030.4046555555556,0.47424999999998363,True
D,2025-01-07,6,103,17:20-17:30,1023.1168129629629,1023.4962129629629,0.3794000000000324,True
D,2025-01-07,6,104,17:30-17:40,1023.4405888888887,1023.6222361111112,0.18164722222252294,True
D,2025-01-07,6,105,17:40-17:50,1013.958222222222,1014.147922222222,0.1896999999999025,True
D,2025-01-07,6,106,17:50-18:00,819.5994518518517,819.7972046296294,0.1977527777777368,True
D,2025-01-07,12,71,12:00-12:10,1088.328548148148,1074.808014814815,-13.520533333333105,True
D,2025-01-07,12,72,12:10-12:20,1017.9406814814815,997.0786675925926,-20.862013888888896,True
D,2025-01-07,12,73,12:20-12:30,1059.6197240740742,1031.4162296296297,-28.20349444444446,True
D,2025-01-07,12,74,12:30-12:40,1159.7071555555551,1124.162180555555,-35.54497500000002,True
D,2025-01-07,12,75,12:40-12:50,1144.7731555555551,1101.8866999999996,-42.886455555555585,True
D,2025-01-07,12,76,12:50-13:00,1152.0498037037037,1101.8218675925923,-50.227936111111376,True
D,2025-01-07,12,77,13:00-13:10,388.1941425925927,330.6247259259261,-57.5694166666666,True
D,2025-01-07,12,78,13:10-13:20,414.5046092592594,158.8866614701174,-255.617947789142,True
D,2025-01-07,12,79,13:20-13:30,403.88936111111127,331.66942777777774,-72.21993333333353,True
D,2025-01-07,12,80,13:30-13:40,408.4727462962968,328.92755462963,-79.54519166666682,True
D,2025-01-07,12,81,13:40-13:50,478.29877407407434,391.4283240740742,-86.87045000000012,True
D,2025-01-07,12,89,15:00-15:10,1498.8456592592593,1452.7924425925926,-46.053216666666685,True
D,2025-01-07,12,90,15:10-15:20,1532.235051851852,1489.051351851852,-43.183700000000044,True
D,2025-01-07,12,91,15:20-15:30,1502.0205277777782,1461.7063444444448,-40.3141833333334,True
D,2025-01-07,12,92,15:30-15:40,1475.188435185185,1437.7437685185182,-37.44466666666676,True
D,2025-01-07,12,93,15:40-15:50,1594.8473611111112,1560.2722111111111,-34.57515000000012,True
D,2025-01-07,12,94,15:50-16:00,1121.9399006046567,781.9875037037036,-339.9523969009531,True
D,2025-01-07,12,95,16:00-16:10,785.5438037037037,756.707687037037,-28.836116666666726,True
D,2025-01-07,12,96,16:10-16:20,844.5163166666666,820.4052333333334,-24.111083333333227,True
D,2025-01-07,12,97,16:20-16:30,905.6563425925928,886.2702925925929,-19.38604999999984,True
D,2025-01-07,12,98,16:30-16:40,932.2496333333331,917.5886166666664,-14.661016666666683,True
D,2025-01-07,12,99,16:40-16:50,982.7301703703704,972.7941870370371,-9.935983333333297,True
D,2025-01-07,12,100,16:50-17:00,1028.0090203703708,1022.7980703703705,-5.210950000000253,True
D,2025-01-07,12,101,17:00-17:10,1041.4594444444444,1040.9735277777777,-0.48591666666675337,True
D,2025-01-07,12,102,17:10-17:20,1030.4046555555556,1029.999725,-0.4049305555556657,True
D,2025-01-07,12,103,17:20-17:30,1023.4962129629629,1023.1264157407415,-0.3697972222213366,True
D,2025-01-07,12,104,17:30-17:40,1023.6222361111112,1023.4405888888888,-0.18164722222240925,True
D,2025-01-07,12,105,17:40-17:50,1014.147922222222,1013.958222222222,-0.1896999999999025,True
D,2025-01-07,12,106,17:50-18:00,819.7972046296294,819.7284879629627,-0.06871666666665988,True
D,2025-01-07,18,107,18:00-18:10,436.86537037037044,570.5904374074123,133.72506703704187,True
D,2025-01-08,6,36,6:10-6:20,380.8223155555554,380.7670849999997,-0.05523055555568135,True
D,2025-01-08,6,37,6:20-6:30,1158.8402480555553,1158.7297869444442,-0.11046111111113532,True
D,2025-01-08,6,38,6:30-6:40,1161.608948148148,1161.4432564814815,-0.1656916666665893,True
D,2025-01-08,6,39,6:40-6:50,1197.8274947222224,1197.6065725,-0.22092222222227065,True
D,2025-01-08,6,40,6:50-7:00,1160.053805925926,1159.7776531481481,-0.276152777777952,True
D,2025-01-08,6,41,7:0-7:10,1081.793516666667,1081.462133333334,-0.3313833333331786,True
D,2025-01-08,6,42,7:10-7:20,1090.087491851852,1082.9473640740744,-7.140127777777707,True
D,2025-01-08,6,43,7:20-7:30,1273.8814147222204,1259.9325424999981,-13.948872222222235,True
D,2025-01-08,6,44,7:30-7:40,1851.6707037037036,1830.9130870370368,-20.757616666666763,True
D,2025-01-08,6,45,7:40-7:50,1798.172934351852,1770.606573240741,-27.566361111111064,True
D,2025-01-08,6,46,7:50-8:00,1168.842514537037,1134.4674089814816,-34.375105555555365,True
D,2025-01-08,6,47,8:00-8:10,638.0916129629629,596.907762962963,-41.18384999999989,True
D,2025-01-08,6,48,8:10-8:20,614.9201289814816,569.7414650925928,-45.17866388888888,True
D,2025-01-08,6,49,8:20-8:30,506.6050317592592,457.43155398148133,-49.17347777777786,True
D,2025-01-08,6,50,8:30-8:40,472.1445018518518,418.97621018518544,-53.16829166666639,True
D,2025-01-08,6,51,8:40-8:50,426.95992898148165,369.7968234259263,-57.163105555555376,True
D,2025-01-08,6,52,8:50-9:00,320.4791022222223,259.32118277777795,-61.15791944444436,True
D,2025-01-08,6,53,9:00-9:10,207.4036314814814,142.25089814814817,-65.15273333333323,True
D,2025-01-08,6,54,9:10-9:20,196.4118647222224,133.28295083333342,-63.128913888888974,True
D,2025-01-08,6,55,9:20-9:30,213.02767037037097,151.92257592592648,-61.10509444444449,True
D,2025-01-08,6,56,9:30-9:40,1020.9506953703705,961.8694203703706,-59.08127499999989,True
D,2025-01-08,6,57,9:40-9:50,964.5604527777776,907.5029972222221,-57.05745555555552,True
D,2025-01-08,6,58,9:50-10:00,878.6561125000001,823.6224763888889,-55.03363611111115,True
D,2025-01-08,6,61,10:20-10:30,780.715671574074,709.5552493518518,-71.16042222222222,True
D,2025-01-08,6,62,10:30-10:40,763.2554259259258,683.019700925926,-80.23572499999977,True
D,2025-01-08,6,63,10:40-10:50,692.5971944558073,488.1912305669183,-204.405963888889,True
D,2025-01-08,6,64,10:50-11:00,819.6091755943678,721.2228450388124,-98.38633055555545,True
D,2025-01-08,6,65,11:00-11:10,1566.8299074074075,1459.3682740740742,-107.46163333333334,True
D,2025-01-08,6,66,11:10-11:20,1618.9607473148149,1481.3633889814816,-137.5973583333332,True
D,2025-01-08,6,67,11:20-11:30,1640.6279937037034,1472.89491037037,-167.7330833333333,True
D,2025-01-08,6,68,11:30-11:40,1628.600388888889,1430.7315805555554,-197.86880833333362,True
D,2025-01-08,6,69,11:40-11:50,1581.9483585185185,1353.9438251851852,-228.00453333333326,True
D,2025-01-08,6,70,11:50-12:00,1520.103972037037,1261.9637137037034,-258.1402583333336,True
D,2025-01-08,6,71,12:00-12:10,1502.3363611111108,1214.0603777777778,-288.275983333333,True
D,2025-01-08,6,72,12:10-12:20,1521.3783959259258,1242.7924764814816,-278.58591944444424,True
D,2025-01-08,6,73,12:20-12:30,1467.4587024074071,1198.5628468518516,-268.8958555555555,True
D,2025-01-08,6,74,12:30-12:40,1356.0274842592594,1096.8216925925926,-259.20579166666676,True
D,2025-01-08,6,75,12:40-12:50,1362.6295685185187,1113.1138407407407,-249.515727777778,True
D,2025-01-08,6,76,12:50-13:00,1419.958623425926,1180.132959537037,-239.8256638888888,True
D,2025-01-08,6,77,13:00-13:10,616.553385185185,386.4177851851849,-230.13560000000007,True
D,2025-01-08,6,78,13:10-13:20,635.4070529629629,402.1641724074075,-233.24288055555542,True
D,2025-01-08,6,79,13:20-13:30,625.8749951851851,389.52483407407396,-236.3501611111111,True
D,2025-01-08,6,80,13:30-13:40,640.9908537037037,401.533412037037,-239.45744166666668,True
D,2025-01-08,6,81,13:40-13:50,717.5491854629631,474.984463240741,-242.56472222222214,True
D,2025-01-08,6,82,13:50-14:00,572.8376713888863,0.0,-572.8376713888863,True
D,2025-01-08,6,83,14:00-14:10,57.77172962962993,0.0,-57.77172962962993,True
D,2025-01-08,6,84,14:10-14:20,64.09879518518528,0.0,-64.09879518518528,True
D,2025-01-08,6,85,14:20-14:30,62.89676953703736,0.0,-62.89676953703736,True
D,2025-01-08,6,86,14:30-14:40,106.18975833333332,0.0,-106.18975833333332,True
D,2025-01-08,6,87,14:40-14:50,200.65001759259258,0.0,-200.65001759259258,True
D,2025-01-08,6,88,14:50-15:00,247.77607018518506,12.735495185185073,-235.040575,True
D,2025-01-08,6,89,15:00-15:10,1931.0105462962963,1698.7177129629629,-232.29283333333342,True
D,2025-01-08,6,90,15:10-15:20,1976.9158189814814,1770.6658939814813,-206.24992500000008,True
D,2025-01-08,6,91,15:20-15:30,1998.2946652777775,1818.087648611111,-180.2070166666665,True
D,2025-01-08,6,92,15:30-15:40,1987.7652814814812,1833.601173148148,-154.16410833333316,True
D,2025-01-08,6,93,15:40-15:50,2026.1080941666667,1897.9868941666666,-128.12120000000004,True
D,2025-01-08,6,94,15:50-16:00,2054.8174150925925,1952.739123425926,-102.07829166666647,True
D,2025-01-08,6,95,16:00-16:10,2058.4466555555555,1540.5820932098754,-517.86456234568,True
D,2025-01-08,6,96,16:10-16:20,1277.1744512037035,1213.5655873148148,-63.60886388888866,True
D,2025-01-08,6,97,16:20-16:30,1297.4318199074073,1246.249475462963,-51.182344444444425,True
D,2025-01-08,6,98,16:30-16:40,1300.3216277777778,1261.565802777778,-38.75582499999996,True
D,2025-01-08,6,99,16:40-16:50,1369.9644837962962,1343.6351782407407,-26.329305555555493,True
D,2025-01-08,6,100,16:50-17:00,1456.272309351852,1442.3695232407408,-13.902786111111254,True
D,2025-01-08,6,101,17:00-17:10,1499.3687944444441,1497.8925277777773,-1.4762666666667883,True
D,2025-01-08,6,102,17:10-17:20,1491.3789863888887,1490.1487641666668,-1.2302222222219825,True
D,2025-01-08,6,103,17:20-17:30,1462.0691012037037,1461.0849234259258,-0.9841777777778589,True
D,2025-01-08,6,104,17:30-17:40,1487.1690546296295,1486.4309212962962,-0.7381333333332805,True
D,2025-01-08,6,105,17:40-17:50,1567.9444446296293,1567.4523557407404,-0.49208888888892943,True
D,2025-01-08,6,106,17:50-18:00,1330.0619263888889,1329.8158819444445,-0.24604444444435103,True
D,2025-01-08,12,71,12:00-12:10,1214.0603777777778,349.8293277777776,-864.2310500000002,True
D,2025-01-08,12,72,12:10-12:20,1242.7924764814816,397.1944292592592,-845.5980472222224,True
D,2025-01-08,12,73,12:20-12:30,1198.5628468518516,371.597802407407,-826.9650444444446,True
D,2025-01-08,12,74,12:30-12:40,1096.8216925925926,288.48965092592596,-808.3320416666667,True
D,2025-01-08,12,75,12:40-12:50,1113.1138407407407,323.41480185185196,-789.6990388888887,True
D,2025-01-08,12,76,12:50-13:00,1180.132959537037,409.0669234259261,-771.066036111111,True
D,2025-01-08,12,77,13:00-13:10,386.4177851851849,467.31808518518505,80.90030000000013,True
D,2025-01-08,12,78,13:10-13:20,402.1641724074075,481.5366196296296,79.37244722222215,True
D,2025-01-08,12,79,13:20-13:30,389.52483407407396,467.3694285185186,77.84459444444462,True
D,2025-01-08,12,80,13:30-13:40,401.533412037037,477.85015370370365,76.31674166666664,True
D,2025-01-08,12,81,13:40-13:50,474.984463240741,549.77335212963,74.788888888889,True
D,2025-01-08,12,88,14:50-15:00,12.735495185185073,22.862928518518288,10.127433333333215,True
D,2025-01-08,12,89,15:00-15:10,1698.7177129629629,1696.5239962962964,-2.1937166666664325,True
D,2025-01-08,12,90,15:10-15:20,1770.6658939814813,1768.4380800925924,-2.2278138888889316,True
D,2025-01-08,12,91,15:20-15:30,1818.087648611111,1815.8257374999998,-2.2619111111112034,True
D,2025-01-08,12,92,15:30-15:40,1833.601173148148,1831.3051648148148,-2.2960083333332477,True
D,2025-01-08,12,93,15:40-15:50,1897.9868941666666,1895.656788611111,-2.3301055555555195,True
D,2025-01-08,12,94,15:50-16:00,1952.739123425926,1950.3749206481482,-2.364202777777791,True
D,2025-01-08,12,95,16:00-16:10,1540.5820932098754,1881.2009629629638,340.61886975308835,True
D,2025-01-08,12,96,16:10-16:20,1213.5655873148148,1211.62634287037,-1.9392444444447392,True
