strategy,date,event_hour,soc_kwh,scenario_count,node_count,objective,solve_seconds,max_eq_residual,max_ub_violation,latest_history_day,continuation_first_time
D,2025-09-29,18,10025.163455716141,3,1,34972.27578194879,0.016700799998943694,9.094947017729282e-13,1.1368683772161603e-13,269,2025-09-30 00:10:00
D,2025-09-30,0,4143.7547196489195,3,9,39522.780454532345,0.024293099999340484,1.8189894035458565e-12,1.1084466677857563e-12,270,
D,2025-09-30,6,10642.432691833215,3,6,41871.69416834898,0.018976600000314647,9.094947017729282e-13,2.2737367544323206e-13,270,2025-10-01 00:10:00
D,2025-09-30,12,3100.375376528169,3,3,43348.394216436805,0.0217798000012408,9.094947017729282e-13,2.2737367544323206e-13,270,2025-10-01 00:10:00
D,2025-09-30,18,10800.0,3,1,31038.942368854416,0.015383699999802047,1.8189894035458565e-12,2.2737367544323206e-13,270,2025-10-01 00:10:00
D,2025-10-01,0,2806.9885594591115,3,9,36886.5659270198,0.027217200000450248,1.8189894035458565e-12,1.5987211554602254e-12,271,
D,2025-10-01,6,10096.594780676953,3,6,39062.92668195562,0.018989699998201104,9.094947017729282e-13,2.2737367544323206e-13,271,2025-10-02 00:10:00
D,2025-10-01,12,8252.817159004455,3,3,36327.96334062143,0.01799110000138171,9.094947017729282e-13,2.2737367544323206e-13,271,2025-10-02 00:10:00
D,2025-10-01,18,10622.27951808245,3,1,31291.96064647742,0.015062499998748535,9.094947017729282e-13,1.1368683772161603e-13,271,2025-10-02 00:10:00
D,2025-10-02,0,3170.2296873219525,3,9,40122.2877654189,0.026286699998308904,1.8189894035458565e-12,1.8189894035458565e-12,272,
D,2025-10-02,6,10752.117318716008,3,6,37331.396802545605,0.017832500001532026,9.094947017729282e-13,1.1368683772161603e-13,272,2025-10-03 00:10:00
D,2025-10-02,12,6319.993716201101,3,3,34260.528727444565,0.016812300000310643,9.094947017729282e-13,2.2737367544323206e-13,272,2025-10-03 00:10:00
D,2025-10-02,18,10732.47137068058,3,1,30255.230606970705,0.016581700001552235,9.094947017729282e-13,2.2737367544323206e-13,272,2025-10-03 00:10:00
D,2025-10-03,0,3398.424622790673,3,9,27625.8338818889,0.023726699997496326,1.8189894035458565e-12,2.0463630789890885e-12,273,
D,2025-10-03,6,10313.231144384767,3,6,26153.843992478436,0.016255999998975312,9.094947017729282e-13,1.7053025658242404e-13,273,2025-10-04 00:10:00
D,2025-10-03,12,10800.0,3,3,24313.62926758592,0.017448700000386452,1.8189894035458565e-12,1.1368683772161603e-13,273,2025-10-04 00:10:00
D,2025-10-03,18,10442.447057557658,3,1,19391.7930079863,0.014646399999037385,9.094947017729282e-13,1.1368683772161603e-13,273,2025-10-04 00:10:00
D,2025-10-04,0,4187.380280371401,3,9,33053.76383838986,0.028166699998109834,1.8189894035458565e-12,1.7053025658242404e-12,274,
D,2025-10-04,6,10618.670498393123,3,6,28972.567096253624,0.0173066999996081,9.094947017729282e-13,1.1368683772161603e-13,274,2025-10-05 00:10:00
D,2025-10-04,12,10800.0,3,3,28522.339435998765,0.017674900002020877,1.8189894035458565e-12,1.1368683772161603e-13,274,2025-10-05 00:10:00
D,2025-10-04,18,10373.61532533509,3,1,21851.566063764643,0.015754000000015367,9.094947017729282e-13,1.1368683772161603e-13,274,2025-10-05 00:10:00
D,2025-10-05,0,5003.8722749241815,3,9,37861.48409301911,0.030518899999151472,1.8189894035458565e-12,1.3642420526593924e-12,275,
D,2025-10-05,6,10800.0,3,6,36055.292885275325,0.024435600000288105,9.094947017729282e-13,2.2737367544323206e-13,275,2025-10-06 00:10:00
D,2025-10-05,12,5938.275256151445,3,3,34428.80697124465,0.025040900000021793,9.094947017729282e-13,2.2737367544323206e-13,275,2025-10-06 00:10:00
D,2025-10-05,18,10719.317558244356,3,1,32793.82225056364,0.02077160000044387,9.094947017729282e-13,2.2737367544323206e-13,275,2025-10-06 00:10:00
D,2025-10-06,0,4325.649100440751,3,9,33458.87105619875,0.023564099999930477,1.8189894035458565e-12,8.313350008393172e-13,276,
D,2025-10-06,6,10154.110164331416,3,6,37140.00044294713,0.024353699998755474,1.8189894035458565e-12,1.7053025658242404e-13,276,2025-10-07 00:10:00
D,2025-10-06,12,5242.81045202393,3,3,34930.057714998344,0.0306644000011147,9.094947017729282e-13,1.1368683772161603e-13,276,2025-10-07 00:10:00
D,2025-10-06,18,10411.616202358213,3,1,29148.75642275676,0.02034500000081607,9.094947017729282e-13,1.1368683772161603e-13,276,2025-10-07 00:10:00
D,2025-10-07,0,3562.997629284624,3,9,34496.777420052356,0.024728599997615675,1.8189894035458565e-12,2.2737367544323206e-12,277,
D,2025-10-07,6,10537.641336545368,3,6,37618.59118639567,0.020350700000562938,9.094947017729282e-13,2.2737367544323206e-13,277,2025-10-08 00:10:00
D,2025-10-07,12,4412.671607324552,3,3,39155.43439204692,0.019363400002475828,1.8189894035458565e-12,2.2737367544323206e-13,277,2025-10-08 00:10:00
D,2025-10-07,18,10562.31795260437,3,1,29809.008041184672,0.01610390000132611,9.094947017729282e-13,2.2737367544323206e-13,277,2025-10-08 00:10:00
D,2025-10-08,0,2730.994653838222,3,9,33574.675679217755,0.024206000001868233,1.8189894035458565e-12,1.8189894035458565e-12,278,
D,2025-10-08,6,10179.976584687554,3,6,35809.7720758589,0.01960309999776655,9.094947017729282e-13,2.2737367544323206e-13,278,2025-10-09 00:10:00
D,2025-10-08,12,4802.941019503493,3,3,34179.392767639,0.018840000000636792,1.8189894035458565e-12,2.2737367544323206e-13,278,2025-10-09 00:10:00
D,2025-10-08,18,10666.386257187187,3,1,32338.704950803025,0.016301899999234593,1.8189894035458565e-12,1.7053025658242404e-13,278,2025-10-09 00:10:00
D,2025-10-09,0,2719.603556353965,3,9,38559.45011395065,0.025768500003323425,1.8189894035458565e-12,1.3642420526593924e-12,279,
D,2025-10-09,6,10789.118653079962,3,6,33694.72473295928,0.01972350000141887,1.8189894035458565e-12,2.2737367544323206e-13,279,2025-10-10 00:10:00
D,2025-10-09,12,5804.746423974858,3,3,33023.02371467608,0.01894710000124178,1.8189894035458565e-12,2.2737367544323206e-13,279,2025-10-10 00:10:00
D,2025-10-09,18,10672.258347908248,3,1,27302.452119566242,0.015935200000967598,1.8189894035458565e-12,2.2737367544323206e-13,279,2025-10-10 00:10:00
D,2025-10-10,0,2136.825391981813,3,9,31528.370020675105,0.025916399998095585,1.8189894035458565e-12,1.3642420526593924e-12,280,
D,2025-10-10,6,10774.528321749702,3,6,27568.206757483655,0.0179162999993423,1.8189894035458565e-12,1.1368683772161603e-13,280,2025-10-11 00:10:00
D,2025-10-10,12,10800.0,3,3,24160.752328663322,0.019006800001079682,1.8189894035458565e-12,1.1368683772161603e-13,280,2025-10-11 00:10:00
D,2025-10-10,18,10399.581889191279,3,1,22883.20028303711,0.015352300000813557,9.094947017729282e-13,5.684341886080802e-14,280,2025-10-11 00:10:00
D,2025-10-11,0,4188.123798153048,3,9,31660.354885738398,0.02572909999798867,1.8189894035458565e-12,2.2737367544323206e-12,281,
D,2025-10-11,6,10800.0,3,6,28128.6813632737,0.01722199999858276,1.8189894035458565e-12,1.7053025658242404e-13,281,2025-10-12 00:10:00
D,2025-10-11,12,10800.0,3,3,27228.722136496133,0.018909200000052806,9.094947017729282e-13,5.684341886080802e-14,281,2025-10-12 00:10:00
D,2025-10-11,18,10331.173936830111,3,1,22141.973853807933,0.01661470000180998,1.8189894035458565e-12,1.1368683772161603e-13,281,2025-10-12 00:10:00
D,2025-10-12,0,5499.244203998063,3,9,35725.26250773355,0.02697509999779868,9.094947017729282e-13,1.1937117960769683e-12,282,
D,2025-10-12,6,10800.0,3,6,37439.60690270224,0.020031600000947947,1.8189894035458565e-12,1.1368683772161603e-13,282,2025-10-13 00:10:00
D,2025-10-12,12,7248.282169625749,3,3,36238.69519679146,0.020012500001030276,9.094947017729282e-13,1.1368683772161603e-13,282,2025-10-13 00:10:00
D,2025-10-12,18,10500.99852721225,3,1,30600.98181405043,0.016665899998770328,9.094947017729282e-13,1.1368683772161603e-13,282,2025-10-13 00:10:00
D,2025-10-13,0,4755.719529814021,3,9,37621.07087247183,0.024641600000904873,9.094947017729282e-13,2.0463630789890885e-12,283,
D,2025-10-13,6,10800.0,3,6,36367.492727727564,0.01966069999980391,4.547473508864641e-13,2.2737367544323206e-13,283,2025-10-14 00:10:00
D,2025-10-13,12,5254.045681731381,3,3,33157.15028013007,0.018709099997067824,1.8189894035458565e-12,1.1368683772161603e-13,283,2025-10-14 00:10:00
D,2025-10-13,18,9955.820434277046,3,1,33048.298120419335,0.016364300001441734,9.094947017729282e-13,1.1368683772161603e-13,283,2025-10-14 00:10:00
D,2025-10-14,0,4140.400966640357,3,9,39373.667761227574,0.027159499997651437,1.8189894035458565e-12,2.5011104298755527e-12,284,
D,2025-10-14,6,10706.713351882696,3,6,38223.78278508011,0.020385999996506143,9.094947017729282e-13,1.7053025658242404e-13,284,2025-10-15 00:10:00
D,2025-10-14,12,3922.472399701168,3,3,40463.30439485593,0.01798609999968903,1.8189894035458565e-12,1.7053025658242404e-13,284,2025-10-15 00:10:00
D,2025-10-14,18,10575.997941898326,3,1,37282.58379930228,0.016194199997698888,9.094947017729282e-13,1.1368683772161603e-13,284,2025-10-15 00:10:00
D,2025-10-15,0,3156.291923262029,3,9,40657.36653606129,0.026879899996856693,1.8189894035458565e-12,1.3358203432289883e-12,285,
D,2025-10-15,6,10680.4148481552,3,6,37587.66966751302,0.01784550000229501,9.094947017729282e-13,2.2737367544323206e-13,285,2025-10-16 00:10:00
D,2025-10-15,12,5962.2213575674095,3,3,38894.708570172865,0.01845339999999851,9.094947017729282e-13,2.2737367544323206e-13,285,2025-10-16 00:10:00
D,2025-10-15,18,10678.088793244164,3,1,30384.131360690277,0.016524400001799222,9.094947017729282e-13,1.1368683772161603e-13,285,2025-10-16 00:10:00
D,2025-10-16,0,2582.319882294653,3,9,38225.74766516002,0.02491360000203713,1.8189894035458565e-12,1.4779288903810084e-12,286,
D,2025-10-16,6,10529.214265196588,3,6,41300.396128142405,0.029342599998926744,9.094947017729282e-13,2.2737367544323206e-13,286,2025-10-17 00:10:00
D,2025-10-16,12,4367.171174789174,3,3,42803.79458013932,0.030268800001067575,9.094947017729282e-13,2.2737367544323206e-13,286,2025-10-17 00:10:00
D,2025-10-16,18,10483.97372266087,3,1,26447.841782196934,0.023221799998282222,9.094947017729282e-13,2.2737367544323206e-13,286,2025-10-17 00:10:00
D,2025-10-17,0,1912.869504776481,3,9,27663.44270524016,0.023621700001967838,1.8189894035458565e-12,1.8189894035458565e-12,287,
D,2025-10-17,6,10329.640009913079,3,6,27925.671298226578,0.01710839999941527,9.094947017729282e-13,1.7053025658242404e-13,287,2025-10-18 00:10:00
D,2025-10-17,12,10800.0,3,3,23412.78610924017,0.01780990000042948,1.8189894035458565e-12,1.1368683772161603e-13,287,2025-10-18 00:10:00
D,2025-10-17,18,10073.104521741872,3,1,22065.13579806553,0.016003400000045076,4.547473508864641e-13,1.1368683772161603e-13,287,2025-10-18 00:10:00
D,2025-10-18,0,3714.2703720774775,3,9,32715.548717580885,0.027113599997392157,1.8189894035458565e-12,5.684341886080801e-13,288,
D,2025-10-18,6,10344.323290795075,3,6,29115.264538559135,0.017817500000091968,9.094947017729282e-13,1.1368683772161603e-13,288,2025-10-19 00:10:00
D,2025-10-18,12,10800.0,3,3,29838.419512068405,0.02180200000293553,4.547473508864641e-13,1.1368683772161603e-13,288,2025-10-19 00:10:00
D,2025-10-18,18,10048.82303854112,3,1,29228.084150797327,0.01656879999791272,9.094947017729282e-13,1.1368683772161603e-13,288,2025-10-19 00:10:00
D,2025-10-19,0,4909.911888346699,3,9,39721.80679491132,0.026593999999022344,1.8189894035458565e-12,9.734435479913373e-13,289,
D,2025-10-19,6,10800.0,3,6,40900.07824710967,0.02153089999774238,9.094947017729282e-13,1.7053025658242404e-13,289,2025-10-20 00:10:00
D,2025-10-19,12,4855.582417868471,3,3,40181.89470009586,0.020974900002329377,1.8189894035458565e-12,2.2737367544323206e-13,289,2025-10-20 00:10:00
D,2025-10-19,18,10312.222690582466,3,1,34781.36955076547,0.015879899998253677,1.8189894035458565e-12,1.1368683772161603e-13,289,2025-10-20 00:10:00
D,2025-10-20,0,4178.086733728606,3,9,41438.444060812806,0.025468499999988126,1.8189894035458565e-12,1.936228954946273e-12,290,
D,2025-10-20,6,10800.0,3,6,43831.32060892752,0.02213829999891459,9.094947017729282e-13,2.2737367544323206e-13,290,2025-10-21 00:10:00
D,2025-10-20,12,5758.818401310542,3,3,45245.91012542826,0.019869599997036858,9.094947017729282e-13,2.2737367544323206e-13,290,2025-10-21 00:10:00
D,2025-10-20,18,10615.375596735714,3,1,36502.52518262842,0.0168392000014137,9.094947017729282e-13,1.1368683772161603e-13,290,2025-10-21 00:10:00
D,2025-10-21,0,3053.593072847426,3,9,40276.84338342776,0.025524099997710437,1.8189894035458565e-12,1.085354028873553e-12,291,
D,2025-10-21,6,10714.839735019326,3,6,45078.54028753697,0.02277930000127526,9.094947017729282e-13,2.2737367544323206e-13,291,2025-10-22 00:10:00
D,2025-10-21,12,5947.076356373267,3,3,43803.48987041851,0.02004089999900316,9.094947017729282e-13,2.2737367544323206e-13,291,2025-10-22 00:10:00
D,2025-10-21,18,10497.002477323382,3,1,30912.560864514904,0.015705499998148298,9.094947017729282e-13,2.2737367544323206e-13,291,2025-10-22 00:10:00
D,2025-10-22,0,2203.6609220162886,3,9,39068.667461417586,0.026293899998563575,1.8189894035458565e-12,1.1368683772161603e-12,292,
D,2025-10-22,6,10800.0,3,6,41401.89098456486,0.020942400002240902,9.094947017729282e-13,1.7053025658242404e-13,292,2025-10-23 00:10:00
D,2025-10-22,12,5412.852829676189,3,3,38964.44189370587,0.020375000000058208,9.094947017729282e-13,1.7053025658242404e-13,292,2025-10-23 00:10:00
D,2025-10-22,18,10459.836684406944,3,1,33531.530866581124,0.016045299998950213,1.8189894035458565e-12,1.1368683772161603e-13,292,2025-10-23 00:10:00
D,2025-10-23,0,1514.7096488599077,3,9,44408.3583138987,0.03297309999834397,1.8189894035458565e-12,1.3500311979441904e-12,293,
D,2025-10-23,6,10708.173556870159,3,6,40258.76437375296,0.018377899999904912,9.094947017729282e-13,1.7053025658242404e-13,293,2025-10-24 00:10:00
D,2025-10-23,12,6944.510157715677,3,3,36316.26487219046,0.018740200001047924,9.094947017729282e-13,1.1368683772161603e-13,293,2025-10-24 00:10:00
D,2025-10-23,18,10264.724144558932,3,1,31589.272674104075,0.016616199998679804,1.8189894035458565e-12,1.1368683772161603e-13,293,2025-10-24 00:10:00
D,2025-10-24,0,1713.8928292551218,3,9,31202.217659248312,0.0241176000017731,9.094947017729282e-13,1.8189894035458565e-12,294,
D,2025-10-24,6,10800.0,3,6,28594.837013309607,0.01743970000097761,9.094947017729282e-13,1.1368683772161603e-13,294,2025-10-25 00:10:00
D,2025-10-24,12,10800.0,3,3,25351.04348396545,0.018007499998930143,9.094947017729282e-13,1.1368683772161603e-13,294,2025-10-25 00:10:00
D,2025-10-24,18,9748.906248397718,3,1,20882.606228084845,0.01477080000040587,1.8189894035458565e-12,1.1368683772161603e-13,294,2025-10-25 00:10:00
D,2025-10-25,0,3832.527577037272,3,9,32744.523959584556,0.03533989999777987,3.637978807091713e-12,2.1600499167107046e-12,295,
D,2025-10-25,6,10800.0,3,6,30186.106235177704,0.01957119999860879,9.094947017729282e-13,1.1368683772161603e-13,295,2025-10-26 00:10:00
D,2025-10-25,12,10800.0,3,3,27694.551421672455,0.01954470000055153,9.094947017729282e-13,1.1368683772161603e-13,295,2025-10-26 00:10:00
D,2025-10-25,18,9693.69380956951,3,1,28202.437043220383,0.024597100000391947,9.094947017729282e-13,1.1368683772161603e-13,295,2025-10-26 00:10:00
D,2025-10-26,0,5046.127303722211,3,9,40581.49702369298,0.030077299998083618,1.8189894035458565e-12,2.0463630789890885e-12,296,
D,2025-10-26,6,10335.667308278527,3,6,40294.67445311004,0.02367230000163545,9.094947017729282e-13,1.1368683772161603e-13,296,2025-10-27 00:10:00
D,2025-10-26,12,8386.645719647586,3,3,38527.89241080936,0.019628199999715434,1.8189894035458565e-12,1.7053025658242404e-13,296,2025-10-27 00:10:00
D,2025-10-26,18,10617.286773467282,3,1,34037.28628946908,0.017413700003089616,9.094947017729282e-13,1.1368683772161603e-13,296,2025-10-27 00:10:00
D,2025-10-27,0,4535.818616266872,3,9,37189.97699829537,0.02560760000051232,1.8189894035458565e-12,2.3874235921539366e-12,297,
D,2025-10-27,6,10502.695189088643,3,6,43296.69263698719,0.021386600001278566,1.8189894035458565e-12,1.1368683772161603e-13,297,2025-10-28 00:10:00
D,2025-10-27,12,7013.536215306532,3,3,39708.78569644949,0.01897599999938393,9.094947017729282e-13,9.094947017729282e-13,297,2025-10-28 00:10:00
D,2025-10-27,18,10459.668932468541,3,1,34970.665095256576,0.016577200000028824,1.8189894035458565e-12,1.1368683772161603e-13,297,2025-10-28 00:10:00
D,2025-10-28,0,2931.778190028353,3,9,36903.3977097116,0.027077799997641705,9.094947017729282e-13,1.6484591469634324e-12,298,
D,2025-10-28,6,10267.410227852499,3,6,43253.380042109486,0.02277239999966696,9.094947017729282e-13,2.2737367544323206e-13,298,2025-10-29 00:10:00
D,2025-10-28,12,4918.459726856816,3,3,43779.454753744794,0.020975399998860667,1.8189894035458565e-12,2.2737367544323206e-13,298,2025-10-29 00:10:00
D,2025-10-28,18,10550.489129472024,3,1,38446.998371177295,0.017799299999751383,9.094947017729282e-13,1.1368683772161603e-13,298,2025-10-29 00:10:00
D,2025-10-29,0,1884.634844049526,3,9,40508.42789142915,0.02754110000023502,1.8189894035458565e-12,1.2505552149377763e-12,299,
D,2025-10-29,6,10524.921652907846,3,6,46351.3662871122,0.02045670000006794,9.094947017729282e-13,1.1368683772161603e-13,299,2025-10-30 00:10:00
D,2025-10-29,12,6073.055819093776,3,3,46664.45335031052,0.02027069999894593,1.8189894035458565e-12,1.7053025658242404e-13,299,2025-10-30 00:10:00
D,2025-10-29,18,10647.974545726373,3,1,36881.390622149935,0.017517899999802466,1.8189894035458565e-12,1.1368683772161603e-13,299,2025-10-30 00:10:00
D,2025-10-30,0,1745.0626165498973,3,9,36253.275511624255,0.026190599997789832,1.8189894035458565e-12,1.5916157281026244e-12,300,
D,2025-10-30,6,10504.755162637264,3,6,41598.724607548305,0.020407500000146683,1.8189894035458565e-12,1.1368683772161603e-13,300,2025-10-31 00:10:00
D,2025-10-30,12,4908.699586849734,3,3,40398.46171936309,0.01990760000262526,9.094947017729282e-13,1.1368683772161603e-13,300,2025-10-31 00:10:00
D,2025-10-30,18,10511.032354061372,3,1,29840.469852082777,0.0158067000011215,1.8189894035458565e-12,1.1368683772161603e-13,300,2025-10-31 00:10:00
D,2025-10-31,0,1869.4698834023745,3,9,34483.694946612006,0.027084800000011455,1.8189894035458565e-12,1.3642420526593924e-12,301,
D,2025-10-31,6,10800.0,3,6,31018.77259042413,0.017834800000855466,1.8189894035458565e-12,1.1368683772161603e-13,301,2025-11-01 00:10:00
D,2025-10-31,12,10800.0,3,3,29584.53736803888,0.01707860000169603,9.094947017729282e-13,1.1368683772161603e-13,301,2025-11-01 00:10:00
D,2025-10-31,18,10800.0,3,1,26480.71500662186,0.015296800000214716,9.094947017729282e-13,1.1368683772161603e-13,301,2025-11-01 00:10:00
D,2025-11-01,0,3925.0484151890855,3,9,32243.03765430104,0.028209400003106566,1.8189894035458565e-12,2.8421709430404007e-12,302,
D,2025-11-01,6,10800.0,3,6,29411.74891227709,0.017218100001628045,9.094947017729282e-13,1.1368683772161603e-13,302,2025-11-02 00:10:00
D,2025-11-01,12,10800.0,3,3,27646.861200709463,0.016716899997845758,9.094947017729282e-13,1.1368683772161603e-13,302,2025-11-02 00:10:00
D,2025-11-01,18,9769.830578522126,3,1,29832.529619772726,0.01500070000111009,9.094947017729282e-13,1.1368683772161603e-13,302,2025-11-02 00:10:00
D,2025-11-02,0,4414.983938792359,3,9,40846.73223221233,0.028190299999550916,1.8189894035458565e-12,2.0463630789890885e-12,303,
D,2025-11-02,6,10146.394168300567,3,6,47188.69980577477,0.020848000000114553,1.8189894035458565e-12,1.1368683772161603e-13,303,2025-11-03 00:10:00
D,2025-11-02,12,6824.9900595237295,3,3,43831.73808993342,0.018800699999701465,1.8189894035458565e-12,9.094947017729282e-13,303,2025-11-03 00:10:00
D,2025-11-02,18,10793.784012683696,3,1,35845.0138413022,0.015601200000673998,9.094947017729282e-13,1.1368683772161603e-13,303,2025-11-03 00:10:00
D,2025-11-03,0,3067.0547510394063,3,9,43079.585029086295,0.030148699999699602,1.8189894035458565e-12,1.8189894035458565e-12,304,
D,2025-11-03,6,10338.888672657571,3,6,46825.883817996284,0.01967270000022836,9.094947017729282e-13,1.7053025658242404e-13,304,2025-11-04 00:10:00
D,2025-11-03,12,8098.037250351595,3,3,44494.230615616296,0.01832769999964512,9.094947017729282e-13,1.1368683772161603e-13,304,2025-11-04 00:10:00
D,2025-11-03,18,10609.545925691109,3,1,36408.94034422694,0.016087700001662597,9.094947017729282e-13,1.1368683772161603e-13,304,2025-11-04 00:10:00
D,2025-11-04,0,1757.9520809219798,3,9,40437.13566596261,0.028643600002396852,1.8189894035458565e-12,1.3642420526593924e-12,305,
D,2025-11-04,6,10373.724083775529,3,6,45071.76161496923,0.02265800000168383,9.094947017729282e-13,1.1368683772161603e-13,305,2025-11-05 00:10:00
D,2025-11-04,12,5894.714012956387,3,3,43649.599564933036,0.018861399999877904,1.8189894035458565e-12,1.1368683772161603e-13,305,2025-11-05 00:10:00
D,2025-11-04,18,10491.614233331922,3,1,44996.74533886729,0.016901999999390682,9.094947017729282e-13,1.1368683772161603e-13,305,2025-11-05 00:10:00
D,2025-11-05,0,1664.4784133555631,3,9,45131.206170446356,0.028485799997724826,1.8189894035458565e-12,1.8047785488306545e-12,306,
D,2025-11-05,6,10311.558827866427,3,6,45147.77638980067,0.022123099999589613,9.094947017729282e-13,2.2737367544323206e-13,306,2025-11-06 00:10:00
D,2025-11-05,12,7228.021228364991,3,3,49680.593476295246,0.018365500000072643,9.094947017729282e-13,2.2737367544323206e-13,306,2025-11-06 00:10:00
D,2025-11-05,18,10791.140331570754,3,1,41515.4603573679,0.016731100000470178,9.094947017729282e-13,1.1368683772161603e-13,306,2025-11-06 00:10:00
D,2025-11-06,0,1511.1758433988568,3,9,42865.95291328898,0.028988499998376938,1.8189894035458565e-12,1.5916157281026244e-12,307,
D,2025-11-06,6,10776.728118369918,3,6,45921.407668078486,0.020540400000754744,9.094947017729282e-13,1.1368683772161603e-13,307,2025-11-07 00:10:00
D,2025-11-06,12,6454.749192876416,3,3,42522.085709300896,0.020329999999376014,9.094947017729282e-13,1.7053025658242404e-13,307,2025-11-07 00:10:00
D,2025-11-06,18,10583.179289103542,3,1,31096.084382341207,0.015556099999230355,9.094947017729282e-13,1.7053025658242404e-13,307,2025-11-07 00:10:00
D,2025-11-07,0,1618.0267348404327,3,9,34514.02476139038,0.02656060000299476,1.8189894035458565e-12,1.2505552149377763e-12,308,
D,2025-11-07,6,10800.0,3,6,31754.413424700604,0.017852500001026783,9.094947017729282e-13,2.2737367544323206e-13,308,2025-11-08 00:10:00
D,2025-11-07,12,10800.0,3,3,31899.012789008546,0.017298799997661263,9.094947017729282e-13,1.1368683772161603e-13,308,2025-11-08 00:10:00
D,2025-11-07,18,10708.486628683513,3,1,21421.07659970552,0.014963000001444016,4.547473508864641e-13,1.1368683772161603e-13,308,2025-11-08 00:10:00
D,2025-11-08,0,4076.63082971198,3,9,36150.67393920961,0.02666750000207685,1.8189894035458565e-12,1.0231815394945443e-12,309,
D,2025-11-08,6,10800.0,3,6,32182.071628315374,0.018299700001080055,1.8189894035458565e-12,1.1368683772161603e-13,309,2025-11-09 00:10:00
D,2025-11-08,12,10800.0,3,3,31548.064129905004,0.01722420000078273,9.094947017729282e-13,1.1368683772161603e-13,309,2025-11-09 00:10:00
D,2025-11-08,18,10800.0,3,1,27294.73248436308,0.014955599999666447,9.094947017729282e-13,1.1368683772161603e-13,309,2025-11-09 00:10:00
D,2025-11-09,0,4830.239648917018,3,9,43191.4955707914,0.026036500003101537,1.8189894035458565e-12,1.3642420526593924e-12,310,
D,2025-11-09,6,10769.687120058126,3,6,46435.6325301428,0.019374299998162314,9.094947017729282e-13,1.1368683772161603e-13,310,2025-11-10 00:10:00
D,2025-11-09,12,5767.686749306422,3,3,46985.033252885056,0.020225299998855917,1.8189894035458565e-12,2.2737367544323206e-13,310,2025-11-10 00:10:00
D,2025-11-09,18,10553.822527264738,3,1,43328.533300177805,0.019196799999917857,9.094947017729282e-13,2.2737367544323206e-13,310,2025-11-10 00:10:00
D,2025-11-10,0,3226.4929260171607,3,9,44732.196652456536,0.028718899997329572,1.8189894035458565e-12,1.9326762412674725e-12,311,
D,2025-11-10,6,10791.005507298869,3,6,49541.68104458628,0.022483099997771205,9.094947017729282e-13,2.2737367544323206e-13,311,2025-11-11 00:10:00
D,2025-11-10,12,7155.569276720092,3,3,42298.58166189633,0.020145999998931075,1.8189894035458565e-12,2.2737367544323206e-13,311,2025-11-11 00:10:00
D,2025-11-10,18,10653.665070365372,3,1,38025.470469449974,0.01817780000055791,9.094947017729282e-13,1.7053025658242404e-13,311,2025-11-11 00:10:00
D,2025-11-11,0,1723.264665538594,3,9,45591.964124141734,0.030120700001134537,1.8189894035458565e-12,1.1368683772161603e-12,312,
D,2025-11-11,6,10779.848180355331,3,6,48879.8323958353,0.020837399999436457,9.094947017729282e-13,1.1368683772161603e-13,312,2025-11-12 00:10:00
D,2025-11-11,12,8388.064302372908,3,3,47196.61600603312,0.018951099998957943,9.094947017729282e-13,1.1368683772161603e-13,312,2025-11-12 00:10:00
D,2025-11-11,18,10676.076196082997,3,1,39518.55000825414,0.017344699997920543,1.8189894035458565e-12,1.1368683772161603e-13,312,2025-11-12 00:10:00
D,2025-11-12,0,1392.2958017482797,3,9,43322.82757940841,0.028840500002843328,9.094947017729282e-13,1.9326762412674725e-12,313,
D,2025-11-12,6,10800.0,3,6,50293.76769093343,0.020044799999595853,9.094947017729282e-13,1.1368683772161603e-13,313,2025-11-13 00:10:00
D,2025-11-12,12,7130.451315342596,3,3,43736.84002375338,0.02287160000196309,1.8189894035458565e-12,1.1368683772161603e-13,313,2025-11-13 00:10:00
D,2025-11-12,18,10598.722446307575,3,1,41969.895984352675,0.0160942000002251,9.094947017729282e-13,1.1368683772161603e-13,313,2025-11-13 00:10:00
D,2025-11-13,0,1501.0926709725832,3,9,42467.26361701474,0.027317700001731282,1.8189894035458565e-12,1.2505552149377763e-12,314,
D,2025-11-13,6,10725.601163762058,3,6,46526.73419809875,0.020080899997992674,9.094947017729282e-13,2.2737367544323206e-13,314,2025-11-14 00:10:00
D,2025-11-13,12,7309.377237205613,3,3,43333.4160052466,0.020395699997607153,9.094947017729282e-13,2.2737367544323206e-13,314,2025-11-14 00:10:00
D,2025-11-13,18,10515.954791414673,3,1,34894.14783523237,0.015752300001622643,9.094947017729282e-13,1.7053025658242404e-13,314,2025-11-14 00:10:00
D,2025-11-14,0,1547.663195480127,3,9,36269.09003753747,0.02576720000070054,1.8189894035458565e-12,1.9326762412674725e-12,315,
D,2025-11-14,6,10800.0,3,6,31837.90127821345,0.017098899999837158,9.094947017729282e-13,1.1368683772161603e-13,315,2025-11-15 00:10:00
D,2025-11-14,12,10800.0,3,3,30173.89417924461,0.017196600001625484,9.094947017729282e-13,1.1368683772161603e-13,315,2025-11-15 00:10:00
D,2025-11-14,18,10800.0,3,1,25171.855037892667,0.014446299999690382,1.8189894035458565e-12,1.1368683772161603e-13,315,2025-11-15 00:10:00
