strategy,date,interval_i,event_hour,horizon_slots,soc_before_kwh,soc_after_kwh,contract_kwh,forecast_net_kwh,dispatch_net_kwh,execution_mode,measurement_model,actual_net_kwh,forecast_residual_kwh,charge_kwh,discharge_kwh,predicted_emergency_kwh,emergency_kwh,curtail_kwh,pv_curtail_kwh,grid_import_kwh,unused_contract_kwh,supply_surplus_kwh,battery_dump_kwh,terminal_shortfall_kwh
D,2025-01-01,92,12,16,2410.748523036399,2410.748523036399,1405.7628689588053,640.2288023287767,627.0767333333332,measured_current_mpc,ideal_piecewise_constant_current_slot,627.0767333333332,-13.152068995443528,0.0,0.0,0.0,0.0,0.0,0.0,627.0767333333332,778.686135625472,778.686135625472,0.0,0.0
D,2025-01-01,93,12,15,2410.748523036399,3157.6577629675603,1452.0798012025518,605.594398873775,664.7683333333332,measured_current_mpc,ideal_piecewise_constant_current_slot,664.7683333333332,59.173934459558154,787.3114678692186,0.0,0.0,0.0,0.0,0.0,1452.0798012025518,0.0,0.0,0.0,0.0
D,2025-01-01,94,12,14,3157.6577629675603,3157.6577629675603,1498.544293372267,724.3848944984919,714.2260999999999,measured_current_mpc,ideal_piecewise_constant_current_slot,714.2260999999999,-10.158794498492057,0.0,0.0,0.0,0.0,0.0,0.0,714.2260999999999,784.3181933722672,784.3181933722672,0.0,0.0
D,2025-01-01,95,12,13,3157.6577629675603,3897.4658255003424,1545.1523029866225,701.6601751547971,765.3261333333334,measured_current_mpc,ideal_piecewise_constant_current_slot,765.3261333333334,63.66595817853624,779.8261696532892,0.0,0.0,0.0,0.0,0.0,1545.1523029866225,0.0,0.0,0.0,0.0
D,2025-01-01,96,12,12,3897.4658255003424,3897.4658255003424,1591.8998983101787,822.2325231553817,813.075,measured_current_mpc,ideal_piecewise_constant_current_slot,813.075,-9.157523155381682,0.0,0.0,0.0,0.0,0.0,0.0,813.075,778.8248983101787,778.8248983101787,0.0,0.0
D,2025-01-01,97,12,11,3897.4658255003424,3897.4658255003424,1628.784305319446,786.293448830731,865.9615833333331,measured_current_mpc,ideal_piecewise_constant_current_slot,865.9615833333331,79.66813450260213,0.0,0.0,0.0,0.0,0.0,0.0,865.9615833333331,762.8227219861129,762.8227219861129,0.0,0.0
D,2025-01-01,98,12,10,3897.4658255003424,3820.792508496219,832.4674214187223,912.1355559213245,905.2061166666665,measured_current_mpc,ideal_piecewise_constant_current_slot,905.2061166666665,-6.92943925465795,0.0,72.73869524794418,0.0,0.0,0.0,0.0,832.4674214187223,0.0,0.0,0.0,736.15638363982
D,2025-01-01,99,12,9,3820.792508496219,3756.1654397060215,869.6122959034449,862.6828566487869,930.9229166666667,measured_current_mpc,ideal_piecewise_constant_current_slot,930.9229166666667,68.24006001787973,0.0,61.31062076322177,7.105427357601002e-15,0.0,0.0,0.0,869.6122959034449,0.0,0.0,0.0,18.121838053714328
D,2025-01-01,100,12,8,3756.1654397060215,3693.7658771198344,906.8820771688263,975.122137186706,966.0794999999999,measured_current_mpc,ideal_piecewise_constant_current_slot,966.0794999999999,-9.042637186706088,0.0,59.19742283117364,0.0,0.0,0.0,0.0,906.8820771688263,0.0,0.0,0.0,513.6641304573227
D,2025-01-01,101,12,7,3693.7658771198344,3614.108341782531,944.2733433282981,935.230706141592,1019.8431166666664,measured_current_mpc,ideal_piecewise_constant_current_slot,1019.8431166666664,84.61241052507444,0.0,75.56977333836835,0.0,0.0,0.0,0.0,944.2733433282981,0.0,0.0,0.0,32.90199143548807
D,2025-01-01,102,12,6,3614.108341782531,3527.0752747270258,981.782766239665,1066.3951767647395,1064.3495833333332,measured_current_mpc,ideal_piecewise_constant_current_slot,1064.3495833333332,-2.0455934314063597,0.0,82.56681709366819,0.0,1.1368683772161603e-13,0.0,0.0,981.782766239665,0.0,0.0,0.0,497.6403596604432
D,2025-01-01,103,12,5,3527.0752747270258,3446.5269363697216,977.7823533813704,975.736759949964,1054.1972166666665,measured_current_mpc,ideal_piecewise_constant_current_slot,1054.1972166666665,78.46045671670242,0.0,76.41486328529606,0.0,0.0,0.0,0.0,977.7823533813704,0.0,0.0,0.0,73.30313391964046
D,2025-01-01,104,12,4,3446.5269363697216,3390.28172989428,973.8937120213459,1052.3541687380484,1027.2525999999998,measured_current_mpc,ideal_piecewise_constant_current_slot,1027.2525999999998,-25.101568738048627,0.0,53.35888797865391,0.0,0.0,0.0,0.0,973.8937120213459,0.0,0.0,0.0,291.0111276994294
D,2025-01-01,105,12,3,3390.28172989428,3325.049683183276,970.1137801209529,945.0122113829043,1031.9983333333332,measured_current_mpc,ideal_piecewise_constant_current_slot,1031.9983333333332,86.98612195042892,0.0,61.8845532123803,0.0,0.0,0.0,0.0,970.1137801209529,0.0,0.0,0.0,19.544441182832543
D,2025-01-01,106,12,2,3325.049683183276,3208.068384963223,966.4395795277024,1053.4257014781315,1077.4177833333333,measured_current_mpc,ideal_piecewise_constant_current_slot,1077.4177833333333,23.992081855201832,0.0,110.97820380563087,0.0,0.0,0.0,0.0,966.4395795277024,0.0,0.0,0.0,206.16078712834315
D,2025-01-01,107,12,1,3208.068384963223,3210.219695430719,962.8682136771499,986.8602955323518,960.6005333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,960.6005333333333,-26.259762199018496,2.2676803438166644,0.0,0.0,0.0,0.0,0.0,962.8682136771499,0.0,0.0,0.0,0.0
D,2025-01-01,108,18,36,3210.219695430719,3210.219695430719,1043.0264916666665,1043.0264916666665,754.9083333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,754.9083333333333,-288.1181583333332,0.0,0.0,0.0,0.0,0.0,0.0,754.9083333333333,288.1181583333332,288.1181583333332,0.0,0.0
D,2025-01-01,109,18,35,3210.219695430719,3210.219695430719,1037.2917656603665,749.1736073270333,748.4221333333332,measured_current_mpc,ideal_piecewise_constant_current_slot,748.4221333333332,-0.7514739937000741,0.0,0.0,0.0,0.0,0.0,0.0,748.4221333333332,288.8696323270333,288.8696323270333,0.0,0.0
D,2025-01-01,110,18,34,3210.219695430719,3210.219695430719,1031.714470945635,1030.9629969519349,773.9983166666666,measured_current_mpc,ideal_piecewise_constant_current_slot,773.9983166666666,-256.9646802852683,0.0,0.0,0.0,0.0,0.0,0.0,773.9983166666666,257.71615427896836,257.71615427896836,0.0,0.0
D,2025-01-01,111,18,33,3210.219695430719,3210.219695430719,1026.2902946099216,769.3256143246533,744.8683333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,744.8683333333333,-24.457280991319976,0.0,0.0,0.0,0.0,0.0,0.0,744.8683333333333,281.42196127658826,281.42196127658826,0.0,0.0
D,2025-01-01,112,18,32,3210.219695430719,3210.219695430719,1021.0150418951699,996.55776090385,745.0775,measured_current_mpc,ideal_piecewise_constant_current_slot,745.0775,-251.48026090384997,0.0,0.0,0.0,0.0,0.0,0.0,745.0775,275.93754189516994,275.93754189516994,0.0,0.0
D,2025-01-01,113,18,31,3210.219695430719,3210.219695430719,1015.8846329609135,764.4043720570635,751.8122333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,751.8122333333333,-12.592138723730159,0.0,0.0,0.0,0.0,0.0,0.0,751.8122333333333,264.0723996275801,264.0723996275801,0.0,0.0
D,2025-01-01,114,18,30,3210.219695430719,3210.219695430719,1010.8950997360498,998.3029610123197,747.6949999999999,measured_current_mpc,ideal_piecewise_constant_current_slot,747.6949999999999,-250.60796101231972,0.0,0.0,0.0,0.0,0.0,0.0,747.6949999999999,263.2000997360499,263.2000997360499,0.0,0.0
D,2025-01-01,115,18,29,3210.219695430719,2606.655946732564,172.69736896796928,755.4227412889828,745.2882166666666,measured_current_mpc,ideal_piecewise_constant_current_slot,745.2882166666666,-10.134524622316235,0.0,572.5908476986973,0.0,0.0,0.0,0.0,172.69736896796928,0.0,0.0,0.0,0.0
D,2025-01-01,116,18,28,2606.655946732564,2606.655946732564,1001.299567577794,991.1650429554778,739.9705833333334,measured_current_mpc,ideal_piecewise_constant_current_slot,739.9705833333334,-251.19445962214445,0.0,0.0,0.0,0.0,0.0,0.0,739.9705833333334,261.3289842444607,261.3289842444607,0.0,0.0
D,2025-01-01,117,18,27,2606.655946732564,2606.655946732564,996.6980447638691,745.5035851417247,731.1983333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,731.1983333333333,-14.305251808391404,0.0,0.0,0.0,0.0,0.0,0.0,731.1983333333333,265.49971143053585,265.49971143053585,0.0,0.0
D,2025-01-01,118,18,26,2606.655946732564,2606.655946732564,992.2225830734928,977.9173312651014,724.66275,measured_current_mpc,ideal_piecewise_constant_current_slot,724.66275,-253.25458126510148,0.0,0.0,0.0,0.0,0.0,0.0,724.66275,267.5598330734929,267.5598330734929,0.0,0.0
D,2025-01-01,119,18,25,2606.655946732564,2606.655946732564,987.8697289962702,734.6151477311687,716.7724166666667,measured_current_mpc,ideal_piecewise_constant_current_slot,716.7724166666667,-17.842731064502004,0.0,0.0,0.0,0.0,0.0,0.0,716.7724166666667,271.0973123296035,271.0973123296035,0.0,0.0
D,2025-01-01,120,18,24,2606.655946732564,2606.655946732564,983.636123632529,965.793392568027,719.3316666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,719.3316666666666,-246.4617259013604,0.0,0.0,0.0,0.0,0.0,0.0,719.3316666666666,264.3044569658624,264.3044569658624,0.0,0.0
D,2025-01-01,121,18,23,2606.655946732564,2598.129303841455,739.1233163007635,733.0567742000503,747.2124,measured_current_mpc,ideal_piecewise_constant_current_slot,747.2124,14.15562579994969,0.0,8.08908369923654,0.0,0.0,0.0,0.0,739.1233163007635,0.0,0.0,0.0,0.0
D,2025-01-01,122,18,22,2598.129303841455,2598.129303841455,975.5136810199654,989.669306819915,758.6176666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,758.6176666666667,-231.0516401532484,0.0,0.0,0.0,0.0,0.0,0.0,758.6176666666667,216.8960143532987,216.8960143532987,0.0,0.0
D,2025-01-01,123,18,21,2598.129303841455,2598.129303841455,971.6185760513108,740.5669358980624,749.9666666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,749.9666666666667,9.399730768604286,0.0,0.0,0.0,0.0,0.0,0.0,749.9666666666667,221.6519093846441,221.6519093846441,0.0,0.0
D,2025-01-01,124,18,20,2598.129303841455,1943.1667133153214,134.49684618662593,977.2299102885635,755.8489166666666,measured_current_mpc,ideal_piecewise_constant_current_slot,755.8489166666666,-221.3809936218969,0.0,621.3520704800407,0.0,0.0,0.0,0.0,134.49684618662593,0.0,0.0,0.0,0.0
D,2025-01-01,125,18,19,1943.1667133153214,1943.1667133153214,964.1455680924744,742.7645744705775,754.8193333333334,measured_current_mpc,ideal_piecewise_constant_current_slot,754.8193333333334,12.054758862755875,0.0,0.0,0.0,0.0,0.0,0.0,754.8193333333334,209.32623475914102,209.32623475914102,0.0,0.0
D,2025-01-01,126,18,18,1943.1667133153214,1943.1667133153214,960.5618985216688,972.6166573844247,747.2516666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,747.2516666666667,-225.36499071775802,0.0,0.0,0.0,0.0,0.0,0.0,747.2516666666667,213.31023185500214,213.31023185500214,0.0,0.0
D,2025-01-01,127,18,17,1943.1667133153214,1943.1667133153214,957.0764054525976,731.7114147348395,758.0383666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,758.0383666666667,26.326951931827125,0.0,0.0,0.0,0.0,0.0,0.0,758.0383666666667,199.0380387859309,199.0380387859309,0.0,0.0
D,2025-01-01,128,18,16,1943.1667133153214,1943.1667133153214,953.6863992886608,980.013351220488,765.94735,measured_current_mpc,ideal_piecewise_constant_current_slot,765.94735,-214.06600122048792,0.0,0.0,0.0,0.0,0.0,0.0,765.94735,187.7390492886608,187.7390492886608,0.0,0.0
D,2025-01-01,129,18,15,1943.1667133153214,1943.1667133153214,950.389264116164,736.3232628956761,770.1499999999999,measured_current_mpc,ideal_piecewise_constant_current_slot,770.1499999999999,33.8267371043238,0.0,0.0,0.0,0.0,0.0,0.0,770.1499999999999,180.23926411616412,180.23926411616412,0.0,0.0
D,2025-01-01,130,18,14,1943.1667133153214,1943.1667133153214,947.1824556857359,981.0091927900597,775.6191333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,775.6191333333333,-205.39005945672648,0.0,0.0,0.0,0.0,0.0,0.0,775.6191333333333,171.56332235240268,171.56332235240268,0.0,0.0
D,2025-01-01,131,18,13,1943.1667133153214,1943.1667133153214,944.0634994490471,738.6734399923206,688.6640833333332,measured_current_mpc,ideal_piecewise_constant_current_slot,688.6640833333332,-50.00935665898737,0.0,0.0,0.0,0.0,0.0,0.0,688.6640833333332,255.39941611571385,255.39941611571385,0.0,0.0
D,2025-01-01,132,18,12,1943.1667133153214,1943.1667133153214,1470.1375568517967,891.0206319903261,560.5,measured_current_mpc,ideal_piecewise_constant_current_slot,560.5,-330.52063199032614,0.0,0.0,0.0,0.0,0.0,0.0,560.5,909.6375568517967,909.6375568517967,0.0,0.0
D,2025-01-01,133,18,11,1943.1667133153214,1943.1667133153214,1666.6666666666665,607.5589504737857,550.9598,measured_current_mpc,ideal_piecewise_constant_current_slot,550.9598,-56.5991504737857,0.0,0.0,0.0,0.0,0.0,0.0,550.9598,1115.7068666666664,1115.7068666666664,0.0,0.0
D,2025-01-01,134,18,10,1943.1667133153214,1943.1667133153214,833.3333333333334,878.6108537252873,578.4886666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,578.4886666666666,-300.1221870586206,0.0,0.0,0.0,0.0,0.0,0.0,578.4886666666666,254.84466666666674,254.84466666666674,0.0,0.0
D,2025-01-01,135,18,9,1943.1667133153214,2078.410461157883,1666.6666666666665,632.2968524724397,586.895,measured_current_mpc,ideal_piecewise_constant_current_slot,586.895,-45.401852472439714,142.5594274933262,0.0,0.0,0.0,0.0,0.0,729.4544274933262,937.2122391733403,937.2122391733403,0.0,0.0
D,2025-01-01,136,18,8,2078.410461157883,2219.2651834806006,1666.666666666667,884.3026823270379,593.5879833333333,measured_current_mpc,ideal_piecewise_constant_current_slot,593.5879833333333,-290.7146989937046,148.47391391011652,0.0,0.0,0.0,0.0,0.0,742.0618972434498,924.6047694232171,924.6047694232171,0.0,0.0
D,2025-01-01,137,18,7,2219.2651834806006,2219.2651834806006,833.3333333333333,636.3496963506823,564.3446666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,564.3446666666666,-72.00502968401565,0.0,0.0,0.0,0.0,0.0,0.0,564.3446666666666,268.98866666666663,268.98866666666663,0.0,0.0
D,2025-01-01,138,18,6,2219.2651834806006,2219.2651834806006,924.496583890154,852.4915542061384,548.3316666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,548.3316666666666,-304.1598875394718,0.0,0.0,0.0,0.0,0.0,0.0,548.3316666666666,376.16491722348746,376.16491722348746,0.0,0.0
D,2025-01-01,139,18,5,2219.2651834806006,2219.2651834806006,833.3333333333331,617.8392314339048,629.0425333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,629.0425333333333,11.203301899428425,0.0,0.0,0.0,0.0,0.0,0.0,629.0425333333333,204.29079999999988,204.29079999999988,0.0,0.0
D,2025-01-01,140,18,4,2219.2651834806006,2359.5392057348927,833.3333333333334,930.7733753133062,647.27,measured_current_mpc,ideal_piecewise_constant_current_slot,647.27,-283.50337531330626,147.8618022922366,0.0,0.0,0.0,0.0,0.0,795.1318022922366,38.201531041096814,38.201531041096814,0.0,0.0
D,2025-01-01,141,18,3,2359.5392057348927,2672.3051373735793,917.2075728275897,633.7041975142835,587.5233333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,587.5233333333333,-46.18086418095015,329.68423949425636,0.0,0.0,0.0,0.0,0.0,917.2075728275897,0.0,0.0,0.0,0.0
D,2025-01-01,142,18,2,2672.3051373735793,2957.5860063407226,892.97758960274,868.7289299992259,592.26515,measured_current_mpc,ideal_piecewise_constant_current_slot,592.26515,-276.46377999922595,300.71243960274,0.0,0.0,0.0,0.0,0.0,892.97758960274,0.0,0.0,0.0,0.0
D,2025-01-01,143,18,1,2957.5860063407226,3163.5903551066413,833.3333333333333,636.2111843810532,616.1856833333333,measured_current_mpc,ideal_piecewise_constant_current_slot,616.1856833333333,-20.0255010477199,217.14765,0.0,0.0,0.0,0.0,0.0,833.3333333333333,0.0,0.0,0.0,0.0
D,2025-01-02,0,0,36,3163.5903551066413,3369.660178831514,833.3333333333331,833.3333333333333,616.1166666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,616.1166666666666,-217.2166666666667,217.21666666666658,0.0,0.0,0.0,0.0,0.0,833.3333333333331,0.0,0.0,0.0,0.0
D,2025-01-02,1,0,35,3369.660178831514,4145.55325770472,1421.6216,371.0716,603.7584833333333,measured_current_mpc,ideal_piecewise_constant_current_slot,603.7584833333333,232.6868833333333,817.8631166666667,0.0,0.0,0.0,0.0,0.0,1421.6216,0.0,0.0,0.0,0.0
D,2025-01-02,2,0,34,4145.55325770472,4145.55325770472,1434.9214499999998,834.2749999999999,603.7935166666666,measured_current_mpc,ideal_piecewise_constant_current_slot,603.7935166666666,-230.48148333333324,0.0,0.0,0.0,0.0,0.0,0.0,603.7935166666666,831.1279333333332,831.1279333333332,0.0,0.0
D,2025-01-02,3,0,33,4145.55325770472,4145.55325770472,1454.4266666666665,390.61185,618.0383333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,618.0383333333333,227.4264833333333,0.0,0.0,0.0,0.0,0.0,0.0,618.0383333333333,836.3883333333332,836.3883333333332,0.0,0.0
D,2025-01-02,4,0,32,4145.55325770472,4898.1924961811,1418.4385166666666,812.5316666666666,625.0871,measured_current_mpc,ideal_piecewise_constant_current_slot,625.0871,-187.44456666666667,793.3514166666666,0.0,0.0,0.0,0.0,0.0,1418.4385166666666,0.0,0.0,0.0,0.0
D,2025-01-02,5,0,31,4898.1924961811,4898.1924961811,1417.09375,396.31584999999995,614.1506333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,614.1506333333333,217.83478333333335,0.0,0.0,0.0,0.0,0.0,0.0,614.1506333333333,802.9431166666667,802.9431166666667,0.0,0.0
D,2025-01-02,6,0,30,4898.1924961811,5688.761911223195,1464.5016666666666,849.0031166666666,607.3566666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,607.3566666666666,-241.64645000000007,833.3333333333333,0.0,0.0,0.0,0.0,0.0,1440.6899999999998,23.811666666666724,23.811666666666724,0.0,764.3592678179648
D,2025-01-02,7,0,29,5688.761911223195,5688.761911223195,650.0534166666666,408.40696666666656,634.8829999999999,measured_current_mpc,ideal_piecewise_constant_current_slot,634.8829999999999,226.47603333333336,0.0,0.0,0.0,0.0,0.0,0.0,634.8829999999999,15.17041666666671,15.17041666666671,0.0,0.0
D,2025-01-02,8,0,28,5688.761911223195,5698.519909513059,652.8062666666666,879.2823,642.5204333333334,measured_current_mpc,ideal_piecewise_constant_current_slot,642.5204333333334,-236.7618666666666,10.285833333333244,0.0,0.0,0.0,0.0,0.0,652.8062666666666,0.0,0.0,0.0,1501.6164435971687
D,2025-01-02,9,0,27,5698.519909513059,5698.519909513059,1469.5466666666666,399.45146666666676,630.63,measured_current_mpc,ideal_piecewise_constant_current_slot,630.63,231.17853333333323,0.0,0.0,0.0,0.0,0.0,0.0,630.63,838.9166666666666,838.9166666666666,0.0,0.0
D,2025-01-02,10,0,26,5698.519909513059,5632.749576257604,588.8356,820.0141333333332,651.2308166666667,measured_current_mpc,ideal_piecewise_constant_current_slot,651.2308166666667,-168.78331666666656,0.0,62.39521666666667,0.0,0.0,0.0,0.0,588.8356,0.0,0.0,0.0,2246.825261267809
D,2025-01-02,11,0,25,5632.749576257604,5584.686732988027,615.7768833333333,446.99356666666677,661.3733,measured_current_mpc,ideal_piecewise_constant_current_slot,661.3733,214.3797333333332,0.0,45.59641666666664,0.0,0.0,0.0,0.0,615.7768833333333,0.0,0.0,0.0,0.0
D,2025-01-02,12,0,24,5584.686732988027,5612.824679608205,677.4549999999999,891.8347333333331,647.795,measured_current_mpc,ideal_piecewise_constant_current_slot,647.795,-244.03973333333317,29.659999999999968,0.0,0.0,0.0,0.0,0.0,677.4549999999999,0.0,0.0,0.0,1610.2605371555637
D,2025-01-02,13,0,23,5612.824679608205,5612.824679608205,1468.4451666666664,391.0721000000001,644.2316833333333,measured_current_mpc,ideal_piecewise_constant_current_slot,644.2316833333333,253.15958333333322,0.0,0.0,0.0,0.0,0.0,0.0,644.2316833333333,824.2134833333331,824.2134833333331,0.0,0.0
D,2025-01-02,14,0,22,5612.824679608205,5597.586612247152,640.8249166666667,893.9844999999999,655.2810166666666,measured_current_mpc,ideal_piecewise_constant_current_slot,655.2810166666666,-238.70348333333334,0.0,14.456099999999878,0.0,0.0,0.0,0.0,640.8249166666667,0.0,0.0,0.0,2859.471236093912
D,2025-01-02,15,0,21,5597.586612247152,5597.586612247152,705.77,467.06651666666664,675.9966666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,675.9966666666667,208.93015000000003,0.0,0.0,0.0,0.0,0.0,0.0,675.9966666666667,29.773333333333312,29.773333333333312,0.0,0.0
